read_id	start	end
7e1198ae-4ba2-44e8-8bdf-b7cc68c59406	3416	4913
7cf6d469-2ba7-4376-ab26-c2f8a9c283a1	2802	4596
7e98f4db-7be0-4980-84bc-1b0ca20073df	2934	4299
e7f2af99-5777-4439-aaa1-045576d979d5	5573	8482
e81df731-6737-4800-a7b1-47ac553def14	2940	7083
7e4a8a20-d94e-47b4-81ea-43ecaa6fee92	2258	4226
ec58c021-06fc-4b7c-b30a-4f5b12e18e8b	2311	4018
ef956ddf-7e8b-4bdc-84f7-2e5dda40aa2d	4425	5157
f1555169-143b-4da5-a64c-b6b9373bea42	2416	5006
f18ab31b-c732-4b93-b88a-5498923aa568	2711	4187
f33bcc33-a866-4bf1-89c0-4f0d897d9396	3064	4504
f5b5cbe0-6c4b-4a26-a7ab-1053ea33fc55	2926	4761
f8025489-33bf-4254-9438-633bba6959d5	3102	4875
ed22b462-a615-4042-992c-fea27b046d47	2943	4562
eb7426fa-4127-4dc8-81b6-5f447bce34ae	2658	4242
f6215d48-8fbe-4114-a32e-6a1e923a3c24	2767	3433
f69b547d-ad6c-489a-b479-d1e5f8e49071	2667	6000
f8976b7a-1c8c-46fb-a86a-984934dd92fd	3270	5732
f61ff301-e595-422e-9163-41713206202d	3069	4594
ee544772-beb2-40db-85e9-59fbbebf7ac6	2584	4370
ee70ccc7-a8fc-427f-b7d6-4ed171030954	3081	4782
f0fd7a1b-38eb-4ec6-a63a-e752acec8335	2893	5286
f1fccb7b-0516-451c-af1b-15ad109c8877	3105	6414
f1aec6e4-5ee9-49f8-8154-6905f6605003	4552	7312
f4bf7c2c-180c-4b84-8976-da82c3739b83	2393	6907
ee4f2e0c-f24c-4695-b2b7-50482ea8f2b7	4432	6189
f7fe37ee-3f32-436c-bf35-00a4caad92fb	2978	4800
f99fa3dc-ddda-4745-832c-a9b29bcb7835	2681	4329
fb398e70-07f6-40fe-87d3-6374f3388fec	2679	6022
03ca9a8c-e8b3-42c8-ab74-63984ad6f52b	2630	5581
0379329d-d2e2-48db-b8ee-194cd5ebf24f	3108	5647
05aa835f-1c6e-40c8-a925-a7691e7b9621	2749	3867
fb6eda39-cd67-47a2-a53f-0eab10364bac	2814	5817
fcbf70a2-906c-4dee-b884-1f0ba8f7ddd0	2949	4916
fe9e5b27-7aa2-4e05-9b19-38019b64ca62	2517	6113
031652c0-ad92-4061-ad80-b55155f6a361	2281	4207
031726b0-8bae-423c-a6bb-1f41827061be	3172	6111
0332bd14-406e-4c4c-b6fe-8bbb1464d910	3754	5178
04f48576-1c0d-4346-99e9-4edba9ab3b76	3075	5022
ff35afed-478a-4689-8983-74a1b04962ee	3343	5182
ce29610c-c370-4393-93c5-43cec8bc984c	2684	5871
00735242-5c6a-4fdb-876e-e2ea0b0c2b8a	3754	6805
0517d901-2601-4630-8458-88dcb6fd408a	2864	6511
02c19a50-1c48-40d5-b233-a261f269eccd	6272	10283
fc8851bc-921c-4ec1-9ec7-ea91c422210a	2481	8613
05887f4a-b00d-4e12-89a7-92a08d921896	4222	11606
767ec238-ff91-4421-b28d-e40115d44283	2911	4292
7e921372-a94c-4e67-99ca-93c822199a9e	2428	5717
081ee00a-52b3-4ab3-84cb-a9def75a7c51	3069	3698
0694f34e-289e-4e6f-87c9-ad33fef99560	2893	4576
13bc199c-f839-4011-bbeb-52ddeb7217eb	3225	4776
0b42a9e7-540b-4683-a640-a712113a316f	2455	5504
0740b139-231e-4393-9855-4ee7af7fe4d4	2933	4505
0771137b-c21b-4a61-ad7e-e514d588620b	2690	5696
0e80f6ac-0335-4f3d-86b7-b3e251932c67	2278	5764
0ebfacee-7000-4f71-b436-a57c588245d4	2896	4480
10857d3e-67fa-40da-9f9f-135b7a60dd97	2013	3547
088d4ec9-270c-4e6d-b2e2-5c1a668de0ce	2549	4283
115b48fb-7e41-4fb2-aad2-375f346fe222	3034	4736
07144e1c-f27a-4e64-bf69-ce45791bfb54	3531	5326
f5e0c50e-4e28-4590-87ce-8ee252566256	2075	4066
09636510-5035-4c91-a091-3577d8252c74	3104	6067
157160cf-befc-48e9-b650-2c192fc0e744	2455	3624
18ec98f2-7540-4c8d-89ab-1c776625c214	3250	4647
1d6f5fe7-76bb-4872-be2e-7ec061ff2994	2775	4665
15111c96-fbb2-4af8-88a4-5f1e6b454057	3403	6189
14da72eb-2d22-4b8f-a0d1-58b7b2d55e9c	3317	4755
157df4c0-5dc3-4b7e-85bf-8f6e71e12193	3687	6788
1861007d-40e2-40a1-ac0a-3f4848beb615	2520	3922
1381231f-e0db-4934-b381-187c0b10bb84	6031	7983
182f38cd-199c-4462-a001-2e63a3cf84a4	1772	3681
1ba3a251-349c-4bde-9bd8-19746b50e6dc	2190	5680
18f24037-9949-4071-b963-984ee427a96b	2858	4138
14c116e8-1f22-4c93-aa5a-97f5bf1c737b	3119	5583
1d9f6b80-4a13-4ec8-9e8e-d038fefde70a	2458	4200
1cd1a8d1-25b5-4a0f-b898-9bdbfa7aea33	2240	4732
18bbf016-c6ea-4110-9cac-c28070179548	2543	4351
1ed6e6a8-0fb9-4937-87f0-ad06821a97a0	2440	4280
1f41acb1-2d18-4541-8b4f-ab5047f124d1	2622	4134
1db74aa1-2434-4168-98e0-f69efbdcf527	2544	5226
1c4ee87d-35d6-4f25-89cb-f3777c05d19a	3461	7173
1c32e647-7575-4e4b-8323-1613930ac253	3164	4834
1f8f0187-0a0a-40a1-8030-605763482c3e	2599	3947
165adceb-f562-4f5e-8232-0a6caa0415f5	3990	5639
20b36cfc-7d93-447f-868b-8751b8abc87b	3014	4481
17b24f4a-4479-4184-8f86-2697ecaec2e4	2875	5469
221df6f1-d85c-47b0-b954-8a19fd0e066e	2820	4599
0805fefa-f1e3-4ee4-8a4b-684ba7c318b0	3452	5044
1fd45856-c5bf-4082-95ca-2ac8b784c86a	2520	4991
200b6153-28aa-4f35-ac67-5619f421633b	2717	4914
21c9a395-3d30-4a53-bd7d-9388e7cf88cf	2956	5366
83f3654c-49fa-4267-8105-42d76468a47e	2922	4559
2056cdd4-9abf-45e6-bbef-1bbfa8f5a7f1	3172	4843
22f1f68c-21ab-41b0-8c63-fa70080aa41d	2775	3924
26fdeb54-bad5-42a0-8bf7-257bd8ea06a0	2425	3765
267a24fd-abdd-47fa-90c7-10ec31153d91	2658	4228
2468346d-61a9-4a8b-9946-4f55df4020d2	2943	5804
28088a5d-4021-44c5-b47d-f636c8da439d	2587	7243
203f0895-25d5-43c0-9073-4186bf0f1138	3652	5204
26cc2022-a395-4156-9ef3-b43debad7c19	3090	8267
875aee67-7660-42c0-bf8c-6455ed76283b	3819	4996
85c63af6-df2c-48c8-b5ff-595bb33583fe	3079	4186
82948896-1cab-4003-bde2-019183533515	23814	25620
2b32c786-9c2d-4b04-a76f-090e7fe4dfb5	3128	6730
2ff07b64-e6d7-412c-894b-86126c17cda0	2984	4552
2c1447f0-a1c8-445a-9ee3-63cf4a725358	3140	4185
8da0815c-0b6e-40f1-b220-8b4df1cde1bf	2828	4629
88d36b02-d4bd-4bd5-bd88-874757d9a10c	2125	4117
8b31b7de-d00d-48bd-a83c-00b83053e5d3	2543	3961
892a1dfd-d41e-4284-83fc-a71d25ec91df	3064	4883
8980e2a5-e1e2-42bb-ac65-4671fee9dbb8	4761	7067
835fd385-9329-4014-abe2-63698f6196c3	2640	6111
85b39fc9-6b50-4722-bb37-71ba8e54253d	2961	4874
8644cbaf-f55f-4fd6-b787-c9a40987c8c0	2967	4863
8457b81a-72a4-4ce0-8308-2567b975e989	4731	7086
842bd66c-38c5-4494-affd-88f89eec56ba	2273	3788
8cad093d-170d-4756-9ac5-51e76e01e239	3222	5105
06c2c9a1-4bec-4068-b4fc-7fdbaa93951a	3328	6977
87d56ed3-a527-4758-93ba-8431c71615d0	3590	9703
8e212f28-a772-4d46-a3a5-113743903cf7	2281	3772
8e3ee510-dafd-4c42-a9ba-d99c46ceaea9	2599	4078
68a91395-e78a-43a2-a8ab-6011fa6417cd	2599	3945
95bf7878-0bdd-452f-9852-eb259e617660	4066	4940
9638c175-9ea7-4ceb-8489-57eda4f31465	3762	4776
9966ef02-1ab7-4097-ac74-f2f0eace9aeb	3355	4023
997bdd73-4db4-40d4-b5cf-1b2475f7619e	2761	4128
90d4e0b4-b3c8-4928-92ab-1fbb867355b8	3463	4754
8d4da67c-a1cd-40d5-910e-0cc88913260d	2999	5088
960ff0c0-67fb-4a85-be40-52d7c7c8c226	3074	4834
969f5f8b-83b7-4e38-bf93-f06d1e1596a9	2602	3332
97744b12-e528-4d83-a12c-0d59e31d845a	3478	5192
97f9488e-03a3-45cc-917a-c4e254f8f588	2652	4558
3f25de9f-4791-4c9e-afbb-471476ae1983	3713	5637
9a39755c-9900-4d08-aaab-9abb4985fa36	2790	4499
9a2e88bc-6abf-4a24-8152-3f08487ea212	3500	6115
8ebf36ca-ab67-43a5-93d8-ae0a34bde46a	2961	3605
98416c91-b196-4170-8a57-fe6aaa2e0464	2861	4911
5f06938b-9392-4247-a121-71643381d2de	2464	5362
e8ea558d-adce-4d5d-b556-f86d85b5f3bd	3231	4495
99c439ed-0938-40b5-8d34-51c16889c68a	3375	6557
3181ae42-ed76-45f0-97b6-c7e87e2869ee	2790	4489
01803b3e-5049-4379-9fd1-5d0de7111732	2590	4135
9a6866c9-4853-4e41-b2a1-b16055345f00	2993	4151
34a7c857-4230-4c6a-969d-9905effa90fd	5505	8305
31aae60e-3a60-44b6-94cf-bf7eb56e7cd6	2258	2956
34fb1779-1d2a-4273-afeb-aee2602c8083	2558	5104
35084327-f27b-4d17-9475-0b80832a3e03	3496	5028
32954776-99e1-4be7-9680-ffeb3b2e471d	2725	6121
3b34baba-d3f6-48c6-a293-4e19db36abf7	2720	3946
39591e62-87b7-4d2a-a036-f316d115bd1e	3011	6378
39edf481-4972-4611-9ce7-5c8e1d386a4b	2411	4228
32f87fed-d553-4756-935c-861b6bde0cb7	3046	4775
5ba69d2d-07c9-4abe-b2f3-e1fdd35d606d	3702	7233
391cf045-8dae-4563-b301-68178d197f09	2449	6009
37f51d26-1be6-49a3-928e-3487b7490966	3479	6492
32ae7bef-56d8-48a6-8ac8-a54ec9189914	2537	4004
322013db-fbff-4a95-b2dc-addbbebe210a	2934	4705
3705eda4-8d64-4b19-aefc-3c64e4b90d38	3178	8187
3f4a4583-b907-4e25-aaab-45750893855d	5208	8859
4445819d-aea1-48c4-b24b-9e65409b10af	2561	4118
40e00a89-43bc-4d33-8a57-8d4c6cacacbb	2964	5174
3fa917de-fcca-47cd-8c97-7e14dd541954	2652	5752
42290506-aaad-4d27-81b2-356646293522	2570	3696
41605507-d90f-41a6-ad78-cf8dfeaa7d12	2513	3081
4485f59b-50a4-4a66-ba5a-3c983debfc06	2361	4070
44403d5a-79cd-4735-bb2a-19b0b1448c87	2908	4025
4484fecc-1f82-491d-a9f7-49c7075baf53	2355	4891
4482c8a4-925a-40d5-a980-c773d8462d76	2934	4464
4689cf44-65a6-4c76-ba60-dc45669243fa	2893	6288
4881fae7-b893-4ad2-967e-f21897a1b3f0	3234	5199
4a265f2a-1ab0-4d7f-86fd-e2c53d7bbd29	2231	3654
48ccd0f0-32e2-4449-bf77-1a3d64757269	2825	4504
43457b2d-594d-4029-a4d0-a8688f21d035	4385	5905
444bb069-81e5-4253-9f83-ad284c4eba18	2781	4310
444864bb-77bc-4f08-a139-0054a025e5b3	2932	4474
4356042b-677d-469b-8db3-0a05b8969b12	2625	4040
3f105293-b680-4c15-b753-e033092697b0	3684	6820
90fe5330-9d68-4b5e-b9b0-3a38637d049b	2456	3026
4b633bd3-cb02-4c0c-ad93-52685ec0b980	1793	3492
4bbc41ed-ce98-4bb4-95df-690c36f00abc	2396	3902
4c41cfd0-a559-4bea-8f97-533e4530017b	2546	4127
4d9cc1c6-328c-4751-98b2-637c4538c19b	2614	4344
4e0a791c-c786-4616-ae10-44307804e1a0	2334	5916
4e283273-6986-4eac-85fe-41575ecebca6	2464	4296
4e736ba3-da34-4833-8459-839b3ecfa7c2	3539	6985
4efea0b1-40dc-4d75-adae-918ccc26ed4c	3069	6061
4f2d7253-78f7-46af-978a-833f693d2768	1931	4923
51fce811-d6cb-449b-98ee-21bb21a5ad6a	2352	3521
53ff9259-f05a-41f6-a100-2b958b8709de	2637	4369
28d8c409-0833-40ff-993f-5de78f88ef8c	2272	3606
4b5c8390-ccf3-414a-b8ab-1e85923878a5	2926	4205
6762d68f-3139-4bdd-9355-fee6c83f74ec	2922	5461
520a270c-8445-4c2f-a431-44d4faac4756	2502	4736
556cb8d5-d841-4906-bbd2-a4e75d7637c5	2939	5708
539e7f60-cb9b-4254-a3c3-cc769b965844	2761	5795
4b34308c-e318-4e3b-ace9-2dec876a6c64	2816	4507
55d8d774-4132-48ea-9f91-920b17be803d	4052	7286
52196845-5d49-425c-9b01-a89dc6d9b589	2399	4550
55eb326c-7966-4d13-a31e-4fc0992a709a	2890	4474
ce57da7b-bcc4-43d7-8809-0d74746baad7	3584	5271
4dbace99-3ac1-4b64-b2a4-670b87c4f6ea	5077	7365
52b53fd2-ef15-4889-b169-8f920d58f8e0	3093	5503
50d81a25-e8e2-4ef9-8452-a9a2d8d3bac4	3428	5577
14372d36-36da-4c94-998a-eafaa3c573a0	5399	7103
9a3bf87f-d4dd-4eb3-beff-7dabe376bdc0	3067	4551
32434c11-2699-4a17-8440-fd3156c74036	3281	4275
5559a3dc-cb64-4c71-b21f-687760083128	4330	13944
5713f056-226a-403a-b031-353d7291f8b6	3293	5140
5772dbc8-82b0-4e56-a2de-f14edb2b7752	3490	5507
5a8c4f93-810f-4430-b12b-4cbd69f17ed9	2611	4344
5b340f7f-3e77-4ee2-b891-005688f4f970	2375	4281
5ca2199c-452b-4697-b0c4-b04c038022a2	2284	3963
5e4408c4-b717-4c51-aafa-05770e93159d	2705	3982
5933b3c1-61c3-4d95-bbe3-ea45ab351d91	2855	4612
56f85987-4b7b-44d3-be76-41ffd435a78b	2002	3501
5b4a617c-20bb-415d-939c-4235e4995b2e	2514	4146
5af0f60c-8ba5-46be-84bf-d496cb5dbbb1	2531	3717
5a970130-b6c0-458e-82d4-5c4f9f1f132e	3966	7124
5d9a2e0d-2232-4f08-882d-4db36ae6439f	2869	4451
5cb2bd9f-1128-43a8-9529-081caabd0b7d	2793	6209
abf86369-151e-448f-840a-596e7e916300	3052	4468
60b123a3-b023-4083-8036-10dee8fcf345	2455	4238
7182297d-dc3a-48a9-bd1f-fe4f8eb18a4e	2964	4174
5df3f0a1-6745-48dc-9eba-6be15026e858	2764	6167
5f2c4596-e907-41ac-985a-76516c18d877	3243	6557
6316f5dd-fa73-4dc8-bd3f-382952ccfa98	2887	4220
63cdc1c4-b2e9-413e-8efb-6ea6988fbd72	3384	4727
6be68848-1600-4435-b0e2-02342f020c74	3749	5226
647d965c-fa48-45bf-9a5e-961886fbd6a6	2820	4114
6480205c-9f40-4bb9-9b0f-e03958b4c55f	3190	4538
65076f5d-108e-4008-897e-14004b262ad8	2837	4701
69f8d5dc-1190-4461-8e3a-980a76b4cb92	2417	5827
6b28ac80-b57f-4648-9c1f-4da1f0adb2dd	2831	3178
6b2186b9-10c9-4dd6-9848-f2d1ff7057e5	2693	4818
6cad78c6-77dc-4396-9f80-4dd8aab561ce	2564	4177
6de7eb99-dd85-4900-84c8-5ef062b63f56	3457	4896
6cfb0d28-0271-4341-9d13-ec78f645dc8c	2742	5631
6da26c18-c44e-4b33-b2a3-ea3f74b16234	2534	4233
6b5fc628-efa7-4fac-b6d5-bf717d8ea8f8	2714	4533
63e9d2f4-f60d-4b8b-a25d-a2b145f8ad37	2316	4087
6c58200a-bbf4-4491-a35f-9c5681ccc80f	2993	4025
63d18b28-151c-4a38-abbb-d450fbdac0a7	2755	4506
6a4622ff-f6dd-4eb8-9f9d-d8d7b54c576b	2546	10433
6810ee57-5061-4979-aaea-74164f54bc2f	2652	4086
4fbb8657-1ad4-4738-bb1d-905f066a6328	2787	4688
70d42b12-7f5c-4227-8d8d-83b7504e07c3	3497	5499
70222d9c-a07b-4cfe-af86-4d55f41505af	2646	4175
7207ce98-4c12-479a-999b-785d1da3cc09	3238	5663
6c2d1df8-cf07-4200-9faa-3ad23862ad1a	2649	4289
718ffedf-7e6d-4d38-a7dc-dcd87103d111	2352	5449
7366c7b2-8906-4ff7-942e-2d35804dda89	2852	5901
725423ce-a0b2-4a1d-b56e-43336b834f8d	3138	5249
7148e4ed-bb92-42cd-bcd9-6772d7d4f7fb	2187	5972
754d7f0a-4a03-452d-a9bc-f2fe566113c1	3248	4373
77f93885-6203-4378-95f6-f3048a5d4aac	3199	4328
84d3bbca-76f2-498a-9793-d511e24d32bc	3164	3680
7add387f-8057-4a31-9851-ed79789260ba	2640	4135
73729c5f-64f2-469d-b5da-49ff160ca2d1	2608	4134
70c73870-cdf7-4641-80d6-af54d45274b8	2099	3875
752a00ee-b7ea-4e92-83a9-7f75c7054485	2387	5746
75c72ac6-3bbe-4a52-acd8-6bc5e41ad2b3	2790	4442
78918538-d977-4246-8f42-ffedb3a4f567	2646	3982
785fe1c9-e83f-46f4-a6fc-ad451395aca9	2687	4220
7a0f90f7-02b9-4ae3-bfe7-2b51e755bad8	2699	4381
788f492c-73bc-4cba-9258-beeae3ca2130	2870	3689
7a4652d3-d117-4f7a-ba1c-dc8c2fa91909	6302	8599
7b4369f6-6bfc-4d3b-8be2-66ac3497c2dc	2678	4889
707a8fc8-9cae-4752-81ca-73da774022dc	2708	8242
74437622-10a8-4977-81dc-17024989537b	3208	4943
79c62842-1d29-485c-82ca-bfaf05b2fc5b	3008	4477
78327c07-e793-4623-a477-96f25f1248e3	2661	6510
6ec79709-0ccd-4109-a2bf-9692e379818d	2738	5900
80d2e16d-ddfc-4637-b2a8-0f613efee637	2675	4286
7c62885f-9a65-49d3-a745-4afd5d084f68	3156	5985
772af921-9f01-44b4-aca0-785b08411022	3582	7311
9dc7098d-897b-4171-9664-e5b538e1efdb	2934	4251
7d0e6bbe-653d-4499-859b-e7d439a695f9	2640	5892
7c79baee-fa14-49cf-9d75-643854c41f3d	3564	5334
e10ef421-eb44-4166-9c19-b9c98bc72e35	2839	4431
7da74403-8965-42e6-b957-cf707a63d7be	2634	5276
83cd07d2-e10e-4650-8f2e-c10ebe2c77f7	3377	4319
824e399a-b8ae-4ccd-8353-63cd418ad89b	2428	5803
81dccf0c-e60d-4eb7-8aee-f4472fdc16f8	3249	4980
827024b4-98f6-4479-a664-bf6618f972d0	2667	4156
7c5db36c-e0aa-4210-bcd7-6a1eb7ad6080	3856	5212
54f93679-a713-42bd-aeae-eafda1f68e79	2443	4911
82973127-02fc-486a-87ec-d329ba62f03b	2558	9466
67901846-b5dc-422e-a282-778d9655123a	2193	4007
871ade09-3d85-4702-b064-e91dfc12c08d	2854	4792
85f8ca1a-4946-40ea-b739-4b6f52615938	2714	4548
8596f99a-9927-453b-ac57-dfd35c73a0df	3164	6973
867f029d-2364-4df9-ab65-05147cb08781	2975	6700
87fb5813-a02a-45ec-a68b-cdd4c5909b1f	3161	4913
8a3cd50d-27b4-4c42-9b2b-607d9f075822	2355	4180
84179648-bec5-4c22-9e9f-4a1c87495bda	2566	5758
8bcb5db2-8494-437d-86bc-a57fa32b690d	2179	3161
8e39ec00-33fe-47aa-816e-40967ca73f24	2658	5353
86cd963f-530f-42c8-8117-9416ccf243a0	4296	9205
84c37128-176e-4e90-8b15-67f474c81e33	2658	6230
821c5482-7538-4dd3-b5c4-8c868544c3c1	2678	5815
75b130fd-5225-4081-9ad3-1dc08c062b62	2549	4340
85bceb7f-046d-40fe-9735-e4ee4ac7145a	5868	10291
95a4847a-5c89-43ed-88cb-6a49cc5682d7	2311	3900
4eae2f9f-ee3e-4c7e-8e85-cba6b32b35b9	3484	4604
9ebb1f41-c9da-4200-8367-6574c44f9cbf	1963	3543
9f16a92d-f68b-4d30-9850-41c7bb4fb5fa	2322	2974
9f196497-f206-4346-8cf9-b376a81d1564	2622	3770
9137d6a2-b1c6-43ee-a198-6c55257ccc47	3572	5373
94d4d38c-695d-404f-8ca5-742c8daa30ef	2369	4222
92e98ca1-8f4b-4c9b-b872-695fccc969ac	3394	6248
9591e74f-c935-4a10-9ba7-667bbb6906a2	9061	10219
95d82475-e046-40af-ad7a-17fae2bdac05	2655	4429
98e24bda-35e5-4b41-9173-f41066802b52	2946	5443
99c6cc5d-cf3c-4fb0-8ca4-4b47b2661b4e	2675	4074
9c629784-4b21-49b4-92c4-fcc57d4f1bc1	3217	4927
9dea9491-ec5b-4e34-b10b-7de1800304a5	2378	4266
9cc08f35-47ff-42d5-9906-eebc16b0aeee	2640	4232
6f776602-da61-4511-bf30-e4f18405d6f7	2840	4570
96b8a56c-e066-4acc-8e0d-6bb0ad1d6274	3090	3812
95c0438c-de73-4f8f-a38b-12f2e60b7289	2578	5137
0416603c-9590-44ea-b4c4-91536c118c9b	2711	5866
9d2052cc-ddd4-416f-8f97-d918f69f3a2f	2954	3806
9fc11d9e-200c-4f13-973f-acabb5f52b65	3037	4733
ab410d2e-4994-43ff-8cc5-4a9b755bd186	2605	4048
adb5cd16-a209-490d-9e84-f5879d8ae9f2	2355	4222
ae4639cb-6b79-410d-a988-73345b37ff0e	2831	4358
ac515cfe-80e1-4a20-ab48-1eca339af964	3420	4834
a27305d7-2ff7-486a-8d1b-0748f56e3e4b	2693	5790
a08f7379-9d87-489f-bcd0-611faa741c81	3154	5133
a592d06a-7b01-4d92-b6c3-30cc9af4be9a	4337	6412
a6439874-69b0-4995-95af-d54f2540e13c	3174	4084
a6ec2a82-9864-4e85-bfde-6fcc392d36f2	2796	4023
a692d3ca-e8f4-4c96-a15f-0b6cdcdc8ae7	2617	5546
aca78366-d7fb-4a86-bbc2-db9c92f1ccfd	2631	4335
a6c5ccd2-9283-4fb3-bf1e-aa06ea9d9a92	3222	5076
add25bc0-8a2d-489b-97b7-a56ce8e51637	3658	6656
aad75f16-977a-4d46-b23e-893b33a7e947	2781	5376
a8d9462a-f732-4334-a6d9-055482d983cb	2811	4545
a83e57ed-1ef1-4116-971b-6e36a4298602	2899	4857
ab591f0f-c408-4ef4-a1b4-740872962c94	6593	8585
ac23e860-d4cc-40ed-b69e-501f34945054	2925	4725
a92dabb7-e1ec-4caf-8942-ffa2421dd60c	2536	4662
abc7ec0f-e0b8-4b97-bc37-a415fea886be	7926	12337
90b5b451-fe1c-4dca-bc03-ea67e6780035	2322	4193
98f53567-2c57-4770-952a-5be5c743746b	4054	6351
aef86407-6fd1-49e9-abb2-24b1506f24a3	2790	4337
ffc3eac6-c5e0-4061-80d2-52718e27bea0	3202	4894
b22cb978-3442-4571-8f97-37432ecb2c98	2670	4360
b5ea790b-5d35-4fb1-8daa-b39f1372f609	2999	4733
b9e5bd65-44f9-49ef-8b2f-0251c9648808	3420	4520
b9eca063-cfa9-4d7e-a6bf-0f8b72ef7ea8	5096	7348
ad6e9cd6-2e1d-4fe3-80a9-97e21bbdfb22	3036	4106
a160cfac-b583-4112-a193-adedddd7d9fd	2805	4737
b1f2d079-aee7-44ab-a6d5-d550c8118e71	2446	4454
b779a52f-2b25-475f-a35f-b4e8b7ef45f8	2778	4253
b76d824a-5703-4d3b-8d2e-cbf8e1e7ca83	2478	4391
b71e234c-fdbc-4508-a943-1e2af7bc2d6a	3217	5378
b51ecd8e-76f0-4047-ad75-b2353bd1231b	2911	4073
b679893c-e9b4-469b-840d-d327ed0379ff	2452	4369
ae52084b-d25c-41f0-ae03-fb9b1102023c	2325	5223
bbd3e4bd-5e70-4f3d-a96d-019d26fd0dfb	2240	5143
b6f3e11e-f23a-405c-8514-1eef1e146369	2811	4450
be7e95a6-3d66-40b2-afda-b74a3effadd7	2697	3500
bee104bb-be4c-49cc-88dd-ad1b5c2bd537	3749	5335
c08c3831-081a-4a3a-9c97-ff3798d73377	2528	4127
c2a6468a-9d34-401f-b3af-25f5aaa51c22	2607	4173
c2c199d9-d72e-4859-bfec-c323ba8008ed	4352	7024
cb026173-435b-4f6c-916f-dd87c04b9cdd	2567	4562
bb6c1233-66b7-4fe7-ba9c-e761727decd7	2781	4425
cb1089fa-e036-4b5e-bd2e-a6fa4002a91b	3555	6003
bc7641c1-7184-4438-a41d-63afeefe9d27	2684	4376
bf7981b1-0ff6-47f2-a5f6-af29b1750557	4339	7514
bc31a9b4-3b8f-4aa5-91fe-b67d9adbf4ea	2919	4734
c1f074a8-c876-4ec4-b130-887d7bdb4c7d	3133	7204
c48e3deb-922e-4bb3-a0bf-2c2383ded77b	2467	4283
7476e103-0ee6-4cd1-9433-7b38ade31d58	3382	4705
c9aedaef-bc0b-4113-a91d-400a63f621e0	2478	5917
c18a3a27-5cc1-43dd-82b0-2f8c94ea80af	3381	5903
c215c821-65e9-4512-8821-bb58e29961ad	4840	7977
cd05d9d8-0f0a-408c-9a43-d79a083963a6	2193	3800
cd7fd9ed-a0d6-4468-aa97-30ce3eeae6ec	2655	6186
cde11c25-baf9-47c7-99f6-e4a837d9b906	1902	3569
d719dd98-f469-4dca-af15-6fd5601d38e9	2422	3930
ceb19955-fa68-43fb-8ab5-248f3131c772	2737	4410
d0d09cf1-dc93-4c33-b545-192d381e57ae	4773	6852
d209485f-53a2-4a4f-a363-c108e8480f23	4621	6558
d321d2b6-71af-49b4-af9c-58f07e46fab1	2470	4063
ce96455a-6c7a-4043-b5af-43775f586c6e	2814	6874
d078ff08-e095-41f8-8f15-f429cc63c584	2811	4248
cfc85ca1-219d-40d5-b794-b8b5cfaa879d	2840	4270
d3a1e66a-9acd-40c1-ac1a-01067682ce42	3975	6996
d6bff691-9850-4101-afbb-f46544e8c49a	2734	5042
d7632425-dbbf-4a0f-925f-691b294933a2	3375	6455
d8a87263-81cc-4e61-b0ac-0d10f3473ca4	2425	5424
d64a7851-485b-40a0-8d23-6162995cbc4a	2584	5666
d08ea6fd-b39c-4c07-919b-4f467d2d47c8	2908	6657
d8606801-c1c4-4cf2-be0a-ed4b244ddafb	2987	6027
35b2d5d6-3447-4afa-b6aa-a7232b2d1724	2458	5929
d65a4d69-3021-430d-ad7a-512b753fbe07	2622	5356
d1ff788e-eb53-400f-a156-050e9cd404da	2764	8993
d119cb01-be67-405e-8e35-4bd218f8e32f	2293	12423
d54909e4-1903-4b0d-8eb7-f5c97848ac95	2467	8873
e59e5037-0c9b-41e0-85cd-45b88e0da9e7	2611	4264
e5c47a70-2512-48c9-9dec-6891bb9d2a98	4219	6021
e433d479-d10d-4f6a-b36e-d728f3578c2d	2693	4049
de84ce83-10cf-4f2f-96f0-a98eb4b66554	2614	4946
e2537970-d44d-4743-ae7e-7f9ef4e06f8d	2470	4430
e475ef69-d742-471a-bb0e-5d280cb2ef9e	2840	4548
e28f97de-4752-4b5c-bdf3-099fe06c28f3	3072	6235
de403c6f-0dbe-4e50-8fa6-332558b06d88	2528	4217
dcf9a1e1-1728-491c-bf62-29ba178e1241	2825	5918
dbac3f0b-ec9b-4de1-b205-c97987ed8a91	3434	6673
e64349c1-971d-4317-87d9-2b602af685e3	3114	5770
422daedc-71c5-426f-acaf-7c6d5a2d17e9	3172	5616
e884dbef-9dd2-4b4c-b3c9-35a2cd8b36c8	2821	4945
ea62f872-f6af-4d85-be27-cb04152b25d1	2396	4014
ea8c246d-7510-482d-a1a7-4a749b4b69b3	3349	4746
f1a6e59f-a09f-4196-964c-d0c8dade7cd1	2977	3993
f1cc8cac-b042-4829-9d3c-c70dcc71d16a	2826	4727
f52d5869-8f42-4f54-a775-0e5f7fa0a6e8	5111	6781
e9299442-3911-4e87-9abb-e3f71334f77d	2878	4303
ebc5926f-c9f8-4a82-94c2-83a346687094	4196	4911
eb345c54-7dae-4996-b05a-46218da499b6	3372	4380
eba6b764-e565-4586-9533-7500280762f6	2864	4546
